quote_date,expiration,option_type,strike,bid,ask,last,volume,open_interest,implied_volatility,delta,gamma,theta,vega
2023-07-17,2023-08-21,put,485.0,31.1489,32.6118,31.8804,5000,50000,0.122986,-0.960838,0.004933,17.948873,11.825032
2023-07-17,2023-09-05,call,417.0,36.6999,38.4098,37.5548,5000,50000,0.147422,0.944659,0.004544,-31.356637,18.653144
2023-07-17,2023-09-05,put,417.0,0.5771,0.604,0.5905,5000,50000,0.147422,-0.055341,0.004544,-8.634862,18.653144
2023-07-17,2023-09-05,call,428.0,27.1084,28.0272,27.5678,5000,50000,0.14321,0.874771,0.008625,-38.116022,34.393328
2023-07-17,2023-09-05,put,428.0,1.4957,1.5464,1.5211,5000,50000,0.14321,-0.125229,0.008625,-14.794871,34.393328
2023-07-17,2023-09-05,call,440.0,17.6742,18.0317,17.853,5000,50000,0.138737,0.740894,0.013986,-44.717294,54.028495
2023-07-17,2023-09-05,put,440.0,3.6791,3.7535,3.7163,5000,50000,0.138737,-0.259106,0.013986,-20.742279,54.028495
2023-07-17,2023-09-05,call,451.0,10.5948,10.6818,10.6383,5000,50000,0.134743,0.566953,0.017493,-45.725786,65.629162
2023-07-17,2023-09-05,put,451.0,7.3889,7.4496,7.4193,5000,50000,0.134743,-0.433047,0.017493,-21.151395,65.629162
2023-07-17,2023-09-05,call,462.0,5.4101,5.5214,5.4658,5000,50000,0.130845,0.372433,0.01733,-39.070647,63.135848
2023-07-17,2023-09-05,put,462.0,13.0302,13.2984,13.1643,5000,50000,0.130845,-0.627567,0.01733,-13.896881,63.135848
2023-07-17,2023-09-05,call,473.0,2.2956,2.3717,2.3336,5000,50000,0.127038,0.201284,0.013258,-26.59872,46.895221
2023-07-17,2023-09-05,put,473.0,20.6085,21.291,20.9498,5000,50000,0.127038,-0.798716,0.013258,-0.825579,46.895221
2023-07-17,2023-09-05,call,485.0,0.6962,0.7289,0.7125,5000,50000,0.122986,0.078308,0.007128,-12.85603,24.408562
2023-07-17,2023-09-05,put,485.0,30.522,31.9554,31.2387,5000,50000,0.122986,-0.921692,0.007128,13.570975,24.408562
2023-07-18,2023-08-08,call,420.0,34.7535,36.3766,35.5651,5000,50000,0.14549,0.990627,0.001589,-26.218123,2.7439
2023-07-18,2023-08-08,put,420.0,0.0494,0.0517,0.0505,5000,50000,0.14549,-0.009373,0.001589,-3.232839,2.7439
2023-07-18,2023-08-08,call,431.0,24.4499,25.2836,24.8668,5000,50000,0.141364,0.951107,0.006578,-35.909778,11.036897
2023-07-18,2023-08-08,put,431.0,0.3122,0.3229,0.3175,5000,50000,0.141364,-0.048893,0.006578,-12.3225,11.036897
2023-07-18,2023-08-08,call,443.0,14.0455,14.3338,14.1896,5000,50000,0.136981,0.808339,0.018281,-54.758704,29.721747
2023-07-18,2023-08-08,put,443.0,1.5863,1.6188,1.6026,5000,50000,0.136981,-0.191661,0.018281,-30.514703,29.721747
2023-07-18,2023-08-08,call,454.0,6.5927,6.6471,6.6199,5000,50000,0.133067,0.550937,0.027295,-63.224149,43.107364
2023-07-18,2023-08-08,put,454.0,4.9776,5.0186,4.9981,5000,50000,0.133067,-0.449063,0.027295,-38.378153,43.107364
2023-07-18,2023-08-08,call,466.0,1.914,1.9546,1.9343,5000,50000,0.128903,0.238042,0.022038,-43.599297,33.716236
2023-07-18,2023-08-08,put,466.0,12.1458,12.4036,12.2747,5000,50000,0.128903,-0.761958,0.022038,-18.096578,33.716236
2023-07-18,2023-08-08,call,477.0,0.3782,0.391,0.3846,5000,50000,0.125179,0.0653,0.009331,-16.688003,13.862761
2023-07-18,2023-08-08,put,477.0,21.3312,22.0494,21.6903,5000,50000,0.125179,-0.9347,0.009331,9.416711,13.862761
2023-07-18,2023-08-08,put,488.0,31.5831,33.0444,32.3137,5000,50000,0.121541,-0.990356,0.00195,23.497344,2.81302
2023-07-18,2023-08-22,call,420.0,35.8034,37.4756,36.6395,5000,50000,0.14549,0.969704,0.003352,-29.487255,9.647872
2023-07-18,2023-08-22,put,420.0,0.2387,0.2498,0.2443,5000,50000,0.14549,-0.030296,0.003352,-6.550322,9.647872
2023-07-18,2023-08-22,call,431.0,25.8593,26.7411,26.3002,5000,50000,0.141364,0.909771,0.008183,-38.10838,22.88262
2023-07-18,2023-08-22,put,431.0,0.833,0.8614,0.8472,5000,50000,0.141364,-0.090229,0.008183,-14.570718,22.88262
2023-07-18,2023-08-22,call,443.0,16.0072,16.3358,16.1715,5000,50000,0.136981,0.768347,0.015824,-48.896846,42.877814
2023-07-18,2023-08-22,put,443.0,2.6285,2.6825,2.6555,5000,50000,0.136981,-0.231653,0.015824,-24.703843,42.877814
2023-07-18,2023-08-22,call,454.0,8.766,8.8383,8.8022,5000,50000,0.133067,0.562975,0.02105,-51.999867,55.408821
2023-07-18,2023-08-22,put,454.0,6.2028,6.254,6.2284,5000,50000,0.133067,-0.437025,0.02105,-27.206135,55.408821
2023-07-18,2023-08-22,call,466.0,3.5221,3.5968,3.5594,5000,50000,0.128903,0.311624,0.019504,-41.001337,49.731486
2023-07-18,2023-08-22,put,466.0,12.787,13.0584,12.9227,5000,50000,0.128903,-0.688376,0.019504,-15.552264,49.731486
2023-07-18,2023-08-22,call,477.0,1.1478,1.1865,1.1671,5000,50000,0.125179,0.133733,0.012253,-23.073926,30.339672
2023-07-18,2023-08-22,put,477.0,21.1171,21.8281,21.4726,5000,50000,0.125179,-0.866267,0.012253,2.975876,30.339672
2023-07-18,2023-08-22,call,488.0,0.2672,0.2796,0.2734,5000,50000,0.121541,0.040144,0.005056,-8.689339,12.155252
2023-07-18,2023-08-22,put,488.0,30.8084,32.2338,31.5211,5000,50000,0.121541,-0.959856,0.005056,17.961193,12.155252
2023-07-18,2023-09-06,call,420.0,37.0256,38.7549,37.8902,5000,50000,0.14549,0.947378,0.004392,-31.131725,18.057037
2023-07-18,2023-09-06,put,420.0,0.5408,0.5661,0.5535,5000,50000,0.14549,-0.052622,0.004392,-8.246483,18.057037
2023-07-18,2023-09-06,call,431.0,27.3973,28.3316,27.8645,5000,50000,0.141364,0.879311,0.008452,-37.817114,33.76343
2023-07-18,2023-09-06,put,431.0,1.421,1.4695,1.4453,5000,50000,0.141364,-0.120689,0.008452,-14.332497,33.76343
2023-07-18,2023-09-06,call,443.0,17.9015,18.2689,18.0852,5000,50000,0.136981,0.747206,0.013881,-44.504757,53.733987
2023-07-18,2023-09-06,put,443.0,3.5398,3.6124,3.5761,5000,50000,0.136981,-0.252794,0.013881,-20.366276,53.733987
2023-07-18,2023-09-06,call,454.0,10.7544,10.843,10.7987,5000,50000,0.133067,0.573708,0.017529,-45.727362,65.915596
2023-07-18,2023-09-06,put,454.0,7.1776,7.2368,7.2072,5000,50000,0.133067,-0.426292,0.017529,-20.989506,65.915596
2023-07-18,2023-09-06,call,466.0,5.1328,5.2418,5.1873,5000,50000,0.128903,0.360709,0.017277,-38.319247,62.933009
2023-07-18,2023-09-06,put,466.0,13.364,13.6477,13.5059,5000,50000,0.128903,-0.639291,0.017277,-12.927527,62.933009
2023-07-18,2023-09-06,call,477.0,2.1399,2.212,2.1759,5000,50000,0.125179,0.191566,0.012961,-25.605342,45.847793
2023-07-18,2023-09-06,put,477.0,21.0576,21.7666,21.4121,5000,50000,0.125179,-0.808434,0.012961,0.385754,45.847793
2023-07-18,2023-09-06,call,488.0,0.7091,0.7419,0.7255,5000,50000,0.121541,0.079797,0.007262,-13.015404,24.943401
2023-07-18,2023-09-06,put,488.0,30.1811,31.5775,30.8793,5000,50000,0.121541,-0.920203,0.007262,13.575067,24.943401
2023-07-19,2023-08-09,call,421.0,34.7833,36.4052,35.5943,5000,50000,0.150497,0.988371,0.00185,-27.085977,3.318503
2023-07-19,2023-08-09,put,421.0,0.0651,0.0681,0.0666,5000,50000,0.150497,-0.011629,0.00185,-4.045967,3.318503
2023-07-19,2023-08-09,call,432.0,24.5219,25.357,24.9394,5000,50000,0.146238,0.94508,0.006959,-37.667089,12.132003
2023-07-19,2023-08-09,put,432.0,0.3708,0.3834,0.3771,5000,50000,0.146238,-0.05492,0.006959,-14.025084,12.132003
2023-07-19,2023-08-09,call,444.0,14.2065,14.4978,14.3521,5000,50000,0.141714,0.800333,0.018075,-56.821117,30.537213
2023-07-19,2023-08-09,put,444.0,1.7341,1.7697,1.7519,5000,50000,0.141714,-0.199667,0.018075,-32.522389,30.537213
2023-07-19,2023-08-09,call,455.0,6.8106,6.8669,6.8388,5000,50000,0.137673,0.549924,0.026332,-65.074267,43.217242
2023-07-19,2023-08-09,put,455.0,5.1825,5.2252,5.2038,5000,50000,0.137673,-0.450076,0.026332,-40.173543,43.217242
2023-07-19,2023-08-09,call,467.0,2.0776,2.1216,2.0996,5000,50000,0.133374,0.246595,0.021663,-45.970633,34.443867
2023-07-19,2023-08-09,put,467.0,12.2966,12.5571,12.4268,5000,50000,0.133374,-0.753405,0.021663,-20.413187,34.443867
2023-07-19,2023-08-09,call,478.0,0.445,0.4599,0.4525,5000,50000,0.12953,0.072717,0.009775,-18.784338,15.09488
2023-07-19,2023-08-09,put,478.0,21.3857,22.1043,21.745,5000,50000,0.12953,-0.927283,0.009775,7.375103,15.09488
2023-07-19,2023-08-09,call,489.0,0.0556,0.0582,0.0569,5000,50000,0.125773,0.012085,0.002288,-4.049323,3.431231
2023-07-19,2023-08-09,put,489.0,31.5856,33.0439,32.3147,5000,50000,0.125773,-0.987915,0.002288,22.712114,3.431231
2023-07-19,2023-08-23,call,421.0,35.8728,37.5454,36.7091,5000,50000,0.150497,0.965023,0.003641,-30.643632,10.885979
2023-07-19,2023-08-23,put,421.0,0.2918,0.3054,0.2986,5000,50000,0.150497,-0.034977,0.003641,-7.652087,10.885979
2023-07-19,2023-08-23,call,432.0,25.9941,26.8793,26.4367,5000,50000,0.146238,0.90218,0.008378,-39.656087,24.342237
2023-07-19,2023-08-23,put,432.0,0.9523,0.9847,0.9685,5000,50000,0.146238,-0.09782,0.008378,-16.063813,24.342237
2023-07-19,2023-08-23,call,444.0,16.235,16.5679,16.4015,5000,50000,0.141714,0.761024,0.015526,-50.422585,43.717891
2023-07-19,2023-08-23,put,444.0,2.8411,2.8993,2.8702,5000,50000,0.141714,-0.238976,0.015526,-26.174971,43.717891
2023-07-19,2023-08-23,call,455.0,9.0454,9.1201,9.0828,5000,50000,0.137673,0.561632,0.020312,-53.422573,55.561712
2023-07-19,2023-08-23,put,455.0,6.4671,6.5205,6.4938,5000,50000,0.137673,-0.438368,0.020312,-28.574229,55.561712
2023-07-19,2023-08-23,call,467.0,3.7623,3.842,3.8021,5000,50000,0.133374,0.318627,0.018987,-42.747078,50.317237
2023-07-19,2023-08-23,put,467.0,13.0123,13.288,13.1501,5000,50000,0.133374,-0.681373,0.018987,-17.243393,50.317237
2023-07-19,2023-08-23,call,478.0,1.2913,1.3347,1.313,5000,50000,0.12953,0.142946,0.012364,-24.991482,31.819794
2023-07-19,2023-08-23,put,478.0,21.2463,21.9601,21.6032,5000,50000,0.12953,-0.857054,0.012364,1.112932,31.819794
2023-07-19,2023-08-23,call,489.0,0.3245,0.3394,0.332,5000,50000,0.125773,0.046052,0.005447,-10.059267,13.611471
2023-07-19,2023-08-23,put,489.0,30.8522,32.2766,31.5644,5000,50000,0.125773,-0.953948,0.005447,16.645876,13.611471
2023-07-19,2023-09-07,call,421.0,37.1418,38.8737,38.0078,5000,50000,0.150497,0.941216,0.004623,-32.283714,19.749978
2023-07-19,2023-09-07,put,421.0,0.6386,0.6684,0.6535,5000,50000,0.150497,-0.058784,0.004623,-9.343984,19.749978
2023-07-19,2023-09-07,call,432.0,27.5898,28.5293,28.0595,5000,50000,0.146238,0.871288,0.008527,-39.126348,35.395397
2023-07-19,2023-09-07,put,432.0,1.5957,1.65,1.6228,5000,50000,0.146238,-0.128712,0.008527,-15.587242,35.395397
2023-07-19,2023-09-07,call,444.0,18.1848,18.5578,18.3713,5000,50000,0.141714,0.740399,0.013575,-45.73891,54.604784
2023-07-19,2023-09-07,put,444.0,3.8057,3.8838,3.8447,5000,50000,0.141714,-0.259601,0.013575,-21.545941,54.604784
2023-07-19,2023-09-07,call,455.0,11.0866,11.1781,11.1324,5000,50000,0.137673,0.572089,0.016918,-46.907355,66.112298
2023-07-19,2023-09-07,put,455.0,7.4924,7.5543,7.5233,5000,50000,0.137673,-0.427911,0.016918,-22.11501,66.112298
2023-07-19,2023-09-07,call,467.0,5.4364,5.5516,5.494,5000,50000,0.133374,0.366397,0.016749,-39.722531,63.407386
2023-07-19,2023-09-07,put,467.0,13.6505,13.9397,13.7951,5000,50000,0.133374,-0.633603,0.016749,-14.276322,63.407386
2023-07-19,2023-09-07,call,478.0,2.3551,2.4343,2.3947,5000,50000,0.12953,0.200843,0.012861,-27.244015,47.286503
2023-07-19,2023-09-07,put,478.0,21.2563,21.9704,21.6134,5000,50000,0.12953,-0.799157,0.012861,-1.19843,47.286503
2023-07-19,2023-09-07,call,489.0,0.8244,0.8625,0.8435,5000,50000,0.125773,0.087896,0.00753,-14.490822,26.881537
2023-07-19,2023-09-07,put,489.0,30.2807,31.6787,30.9797,5000,50000,0.125773,-0.912104,0.00753,12.154138,26.881537
2023-07-20,2023-08-10,call,418.0,34.756,36.3849,35.5705,5000,50000,0.153095,0.987608,0.001934,-27.198671,3.483302
2023-07-20,2023-08-10,put,418.0,0.0706,0.0739,0.0722,5000,50000,0.153095,-0.012392,0.001934,-4.322841,3.483302
2023-07-20,2023-08-10,call,430.0,23.6026,24.3829,23.9927,5000,50000,0.148344,0.935751,0.00781,-39.482191,13.628597
2023-07-20,2023-08-10,put,430.0,0.4493,0.4641,0.4567,5000,50000,0.148344,-0.064249,0.00781,-15.949639,13.628597
2023-07-20,2023-08-10,call,441.0,14.2261,14.5188,14.3724,5000,50000,0.144103,0.797568,0.018043,-57.313714,30.58586
2023-07-20,2023-08-10,put,441.0,1.7833,1.82,1.8017,5000,50000,0.144103,-0.202432,0.018043,-33.179166,30.58586
2023-07-20,2023-08-10,call,452.0,6.8537,6.9101,6.8819,5000,50000,0.139967,0.548839,0.026082,-65.484466,42.945127
2023-07-20,2023-08-10,put,452.0,5.2548,5.2981,5.2765,5000,50000,0.139967,-0.451161,0.026082,-40.747923,42.945127
2023-07-20,2023-08-10,call,463.0,2.3743,2.4222,2.3983,5000,50000,0.13593,0.270243,0.022437,-48.960091,35.878375
2023-07-20,2023-08-10,put,463.0,11.6407,11.8755,11.7581,5000,50000,0.13593,-0.729757,0.022437,-23.621552,35.878375
2023-07-20,2023-08-10,call,475.0,0.4617,0.4773,0.4695,5000,50000,0.131635,0.07444,0.009858,-19.285662,15.26573
2023-07-20,2023-08-10,put,475.0,21.4294,22.1536,21.7915,5000,50000,0.131635,-0.92556,0.009858,6.709599,15.26573
2023-07-20,2023-08-10,call,486.0,0.0594,0.0621,0.0607,5000,50000,0.127791,0.012717,0.00237,-4.26865,3.562401
2023-07-20,2023-08-10,put,486.0,31.6138,33.0823,32.3481,5000,50000,0.127791,-0.987283,0.00237,22.328606,3.562401
2023-07-20,2023-08-24,call,418.0,35.8517,37.532,36.6918,5000,50000,0.153095,0.963488,0.003732,-30.845533,11.201087
2023-07-20,2023-08-24,put,418.0,0.3098,0.3244,0.3171,5000,50000,0.153095,-0.036512,0.003732,-8.017824,11.201087
2023-07-20,2023-08-24,call,430.0,25.1336,25.9646,25.5491,5000,50000,0.148344,0.891111,0.008987,-40.936811,26.138024
2023-07-20,2023-08-24,put,430.0,1.0932,1.1294,1.1113,5000,50000,0.148344,-0.108889,0.008987,-17.453761,26.138024
2023-07-20,2023-08-24,call,441.0,16.2696,16.6043,16.437,5000,50000,0.144103,0.758451,0.015461,-50.748329,43.682044
2023-07-20,2023-08-24,put,441.0,2.9116,2.9715,2.9415,5000,50000,0.144103,-0.241549,0.015461,-26.664549,43.682044
2023-07-20,2023-08-24,call,452.0,9.1016,9.1765,9.1391,5000,50000,0.139967,0.560532,0.020121,-53.711989,55.216775
2023-07-20,2023-08-24,put,452.0,6.5588,6.6128,6.5858,5000,50000,0.139967,-0.439468,0.020121,-29.027481,55.216775
2023-07-20,2023-08-24,call,463.0,4.146,4.2296,4.1878,5000,50000,0.13593,0.338826,0.019225,-44.497606,51.237783
2023-07-20,2023-08-24,put,463.0,12.4512,12.7023,12.5768,5000,50000,0.13593,-0.661174,0.019225,-19.212369,51.237783
2023-07-20,2023-08-24,call,475.0,1.3257,1.3705,1.3481,5000,50000,0.131635,0.144955,0.012363,-25.425316,31.907769
2023-07-20,2023-08-24,put,475.0,21.3139,22.0342,21.6741,5000,50000,0.131635,-0.855045,0.012363,0.515263,31.907769
2023-07-20,2023-08-24,call,486.0,0.339,0.3548,0.3469,5000,50000,0.127791,0.047471,0.00553,-10.3911,13.854361
2023-07-20,2023-08-24,put,486.0,30.8975,32.3328,31.6151,5000,50000,0.127791,-0.952529,0.00553,16.150208,13.854361
2023-07-20,2023-09-08,call,418.0,37.1288,38.869,37.9989,5000,50000,0.153095,0.939211,0.004697,-32.484343,20.141239
2023-07-20,2023-09-08,put,418.0,0.6714,0.7029,0.6871,5000,50000,0.153095,-0.060789,0.004697,-9.708079,20.141239
2023-07-20,2023-09-08,call,430.0,26.7733,27.6585,27.2159,5000,50000,0.148344,0.860035,0.008964,-40.021833,37.243969
2023-07-20,2023-09-08,put,430.0,1.7847,1.8437,1.8142,5000,50000,0.148344,-0.139965,0.008964,-16.591705,37.243969
2023-07-20,2023-09-08,call,441.0,18.2307,18.6058,18.4183,5000,50000,0.144103,0.737962,0.013504,-45.976247,54.503918
2023-07-20,2023-09-08,put,441.0,3.8941,3.9742,3.9341,5000,50000,0.144103,-0.262038,0.013504,-21.946743,54.503918
2023-07-20,2023-09-08,call,452.0,11.1531,11.2449,11.199,5000,50000,0.139967,0.570937,0.016761,-47.127555,65.70841
2023-07-20,2023-09-08,put,452.0,7.6012,7.6638,7.6325,5000,50000,0.139967,-0.429063,0.016761,-22.498675,65.70841
2023-07-20,2023-09-08,call,463.0,5.8795,5.9981,5.9388,5000,50000,0.13593,0.383851,0.016788,-40.914881,63.916634
2023-07-20,2023-09-08,put,463.0,13.1572,13.4225,13.2898,5000,50000,0.13593,-0.616149,0.016788,-15.686626,63.916634
2023-07-20,2023-09-08,call,475.0,2.4053,2.4865,2.4459,5000,50000,0.131635,0.202751,0.012813,-27.595912,47.239476
2023-07-20,2023-09-08,put,475.0,21.3463,22.0677,21.707,5000,50000,0.131635,-0.797249,0.012813,-1.713793,47.239476
2023-07-20,2023-09-08,call,486.0,0.8526,0.8922,0.8724,5000,50000,0.127791,0.089744,0.007577,-14.829778,27.120059
2023-07-20,2023-09-08,put,486.0,30.3463,31.756,31.0511,5000,50000,0.127791,-0.910256,0.007577,11.651716,27.120059
2023-07-21,2023-08-11,call,418.0,34.7448,36.3732,35.559,5000,50000,0.148827,0.989508,0.001722,-26.552108,3.014502
2023-07-21,2023-08-11,put,418.0,0.057,0.0597,0.0583,5000,50000,0.148827,-0.010492,0.001722,-3.634742,3.014502
2023-07-21,2023-08-11,call,430.0,23.5511,24.3298,23.9405,5000,50000,0.144208,0.940951,0.007521,-38.07528,12.759475
2023-07-21,2023-08-11,put,430.0,0.3954,0.4085,0.4019,5000,50000,0.144208,-0.059049,0.007521,-14.499999,12.759475
2023-07-21,2023-08-11,call,441.0,14.1076,14.3978,14.2527,5000,50000,0.140086,0.804014,0.018202,-55.728696,29.995467
2023-07-21,2023-08-11,put,441.0,1.6623,1.6965,1.6794,5000,50000,0.140086,-0.195986,0.018202,-31.550327,29.995467
2023-07-21,2023-08-11,call,452.0,6.6882,6.7433,6.7158,5000,50000,0.136065,0.549926,0.026821,-64.071239,42.930493
2023-07-21,2023-08-11,put,452.0,5.0868,5.1287,5.1077,5000,50000,0.136065,-0.450074,0.026821,-39.289781,42.930493
2023-07-21,2023-08-11,call,463.0,2.2411,2.2863,2.2637,5000,50000,0.132141,0.264226,0.02282,-47.182754,35.472966
2023-07-21,2023-08-11,put,463.0,11.5049,11.7369,11.6209,5000,50000,0.132141,-0.735774,0.02282,-21.798208,35.472966
2023-07-21,2023-08-11,call,475.0,0.4084,0.4222,0.4153,5000,50000,0.127965,0.068693,0.009535,-17.647077,14.352917
2023-07-21,2023-08-11,put,475.0,21.3734,22.0958,21.7346,5000,50000,0.127965,-0.931307,0.009535,8.395384,14.352917
2023-07-21,2023-08-11,put,486.0,31.5996,33.0674,32.3335,5000,50000,0.124229,-0.989262,0.002105,23.060338,3.075972
2023-07-21,2023-08-25,call,418.0,35.8108,37.4891,36.6499,5000,50000,0.148827,0.967332,0.003503,-29.974886,10.222787
2023-07-21,2023-08-25,put,418.0,0.265,0.2774,0.2712,5000,50000,0.148827,-0.032668,0.003503,-7.105815,10.222787
2023-07-21,2023-08-25,call,430.0,25.033,25.8607,25.4468,5000,50000,0.144208,0.897372,0.008857,-39.748637,25.042699
2023-07-21,2023-08-25,put,430.0,0.9887,1.0214,1.005,5000,50000,0.144208,-0.102628,0.008857,-16.223038,25.042699
2023-07-21,2023-08-25,call,441.0,16.1002,16.4314,16.2658,5000,50000,0.140086,0.76436,0.01569,-49.592727,43.093854
2023-07-21,2023-08-25,put,441.0,2.738,2.7943,2.7661,5000,50000,0.140086,-0.23564,0.01569,-25.465311,43.093854
2023-07-21,2023-08-25,call,452.0,8.8894,8.9626,8.926,5000,50000,0.136065,0.56186,0.020687,-52.637445,55.188126
2023-07-21,2023-08-25,put,452.0,6.3423,6.3946,6.3685,5000,50000,0.136065,-0.43814,0.020687,-27.908211,55.188126
2023-07-21,2023-08-25,call,463.0,3.9557,4.0355,3.9956,5000,50000,0.132141,0.334128,0.01967,-43.202476,50.960064
2023-07-21,2023-08-25,put,463.0,12.2566,12.5037,12.3802,5000,50000,0.132141,-0.665872,0.01967,-17.871425,50.960064
2023-07-21,2023-08-25,call,475.0,1.213,1.254,1.2335,5000,50000,0.127965,0.13795,0.012298,-23.950404,30.854375
2023-07-21,2023-08-25,put,475.0,21.1968,21.9132,21.555,5000,50000,0.127965,-0.86205,0.012298,2.037176,30.854375
2023-07-21,2023-08-25,call,486.0,0.2929,0.3065,0.2997,5000,50000,0.124229,0.042839,0.005237,-9.311735,12.755899
2023-07-21,2023-08-25,put,486.0,30.8469,32.2797,31.5633,5000,50000,0.124229,-0.957161,0.005237,17.277662,12.755899
2023-07-21,2023-09-11,call,418.0,37.2224,38.9669,38.0947,5000,50000,0.148827,0.941416,0.004603,-31.740223,19.95401
2023-07-21,2023-09-11,put,418.0,0.6373,0.6671,0.6522,5000,50000,0.148827,-0.058584,0.004603,-8.92966,19.95401
2023-07-21,2023-09-11,call,430.0,26.8391,27.7265,27.2828,5000,50000,0.144208,0.863283,0.008898,-38.887023,37.378469
2023-07-21,2023-09-11,put,430.0,1.7183,1.7751,1.7467,5000,50000,0.144208,-0.136717,0.008898,-15.421611,37.378469
2023-07-21,2023-09-11,call,441.0,18.2625,18.6382,18.4503,5000,50000,0.140086,0.741544,0.013525,-44.561575,55.190401
2023-07-21,2023-09-11,put,441.0,3.7894,3.8673,3.8283,5000,50000,0.140086,-0.258456,0.013525,-20.495885,55.190401
2023-07-21,2023-09-11,call,452.0,11.1518,11.2436,11.1977,5000,50000,0.136065,0.573778,0.016884,-45.611227,66.921253
2023-07-21,2023-09-11,put,452.0,7.4592,7.5206,7.4899,5000,50000,0.136065,-0.426222,0.016884,-20.945259,66.921253
2023-07-21,2023-09-11,call,463.0,5.8576,5.9758,5.9167,5000,50000,0.132141,0.385117,0.016951,-39.511048,65.245861
2023-07-21,2023-09-11,put,463.0,12.992,13.254,13.123,5000,50000,0.132141,-0.614883,0.016951,-14.244802,65.245861
2023-07-21,2023-09-11,call,475.0,2.3802,2.4606,2.4204,5000,50000,0.127965,0.202431,0.012912,-26.51662,48.129466
2023-07-21,2023-09-11,put,475.0,21.1752,21.8908,21.533,5000,50000,0.127965,-0.797569,0.012912,-0.595525,48.129466
2023-07-21,2023-09-11,call,486.0,0.8357,0.8745,0.8551,5000,50000,0.124229,0.088877,0.007588,-14.134934,27.458136
2023-07-21,2023-09-11,put,486.0,30.1809,31.5828,30.8819,5000,50000,0.124229,-0.911123,0.007588,12.386438,27.458136
2023-07-24,2023-08-14,call,420.0,34.7878,36.413,35.6004,5000,50000,0.152167,0.987772,0.001915,-27.332711,3.458776
2023-07-24,2023-08-14,put,420.0,0.0694,0.0727,0.071,5000,50000,0.152167,-0.012228,0.001915,-4.263959,3.458776
2023-07-24,2023-08-14,call,431.0,24.5383,25.3753,24.9568,5000,50000,0.147852,0.943574,0.007047,-38.128997,12.366589
2023-07-24,2023-08-14,put,431.0,0.3861,0.3992,0.3927,5000,50000,0.147852,-0.056426,0.007047,-14.456062,12.366589
2023-07-24,2023-08-14,call,443.0,14.2452,14.5378,14.3915,5000,50000,0.143268,0.79842,0.018022,-57.343699,30.645079
2023-07-24,2023-08-14,put,443.0,1.7711,1.8075,1.7893,5000,50000,0.143268,-0.20158,0.018022,-33.011658,30.645079
2023-07-24,2023-08-14,call,454.0,6.8632,6.9198,6.8915,5000,50000,0.139174,0.549678,0.026107,-65.536554,43.125655
2023-07-24,2023-08-14,put,454.0,5.2329,5.2761,5.2545,5000,50000,0.139174,-0.450322,0.026107,-40.60033,43.125655
2023-07-24,2023-08-14,call,466.0,2.1174,2.1623,2.1399,5000,50000,0.134819,0.248594,0.02157,-46.544698,34.516742
2023-07-24,2023-08-14,put,466.0,12.3341,12.5957,12.4649,5000,50000,0.134819,-0.751406,0.02157,-20.949368,34.516742
2023-07-24,2023-08-14,call,477.0,0.4618,0.4774,0.4696,5000,50000,0.130924,0.074511,0.009875,-19.298508,15.345135
2023-07-24,2023-08-14,put,477.0,21.3997,22.1199,21.7598,5000,50000,0.130924,-0.925489,0.009875,6.901004,15.345135
2023-07-24,2023-08-14,call,488.0,0.0593,0.062,0.0607,5000,50000,0.127119,0.012714,0.002371,-4.266946,3.577462
2023-07-24,2023-08-14,put,488.0,31.5856,33.0466,32.3161,5000,50000,0.127119,-0.987286,0.002371,22.536748,3.577462
2023-07-24,2023-08-28,call,420.0,35.8881,37.5646,36.7263,5000,50000,0.152167,0.963835,0.003709,-30.955429,11.163662
2023-07-24,2023-08-28,put,420.0,0.306,0.3202,0.3131,5000,50000,0.152167,-0.036165,0.003709,-7.935379,11.163662
2023-07-24,2023-08-28,call,431.0,26.0268,26.9147,26.4707,5000,50000,0.147852,0.900332,0.008419,-40.056945,24.623701
2023-07-24,2023-08-28,put,431.0,0.9828,1.0163,0.9995,5000,50000,0.147852,-0.099668,0.008419,-16.433988,24.623701
2023-07-24,2023-08-28,call,443.0,16.2906,16.6252,16.4579,5000,50000,0.143268,0.759304,0.015452,-50.81076,43.792836
2023-07-24,2023-08-28,put,443.0,2.8938,2.9532,2.9235,5000,50000,0.143268,-0.240696,0.015452,-26.530088,43.792836
2023-07-24,2023-08-28,call,454.0,9.1134,9.1886,9.151,5000,50000,0.139174,0.561339,0.020139,-53.780748,55.446027
2023-07-24,2023-08-28,put,454.0,6.5316,6.5855,6.5586,5000,50000,0.139174,-0.438661,0.020139,-28.89717,55.446027
2023-07-24,2023-08-28,call,466.0,3.8207,3.9018,3.8612,5000,50000,0.134819,0.320279,0.018866,-43.173867,50.315765
2023-07-24,2023-08-28,put,466.0,13.067,13.3442,13.2056,5000,50000,0.134819,-0.679721,0.018866,-17.632573,50.315765
2023-07-24,2023-08-28,call,477.0,1.3268,1.3714,1.3491,5000,50000,0.130924,0.145142,0.012386,-25.457003,32.078043
2023-07-24,2023-08-28,put,477.0,21.2774,21.9935,21.6355,5000,50000,0.130924,-0.854858,0.012386,0.687197,32.078043
